AÑO,ENTIDAD,CULTIVO,VARIEDAD,UNIDAD_MEDIDA,TIPO_TECNOLOGIA,TIPO_PRODUCCION,TIPO_MERCADO,SUPERFICIE_SEMBRADA,SUPERFICIE_COSECHADA,SUPERFICIE_SINIESTRADA,VOLUMEN_PRODUCCION,RENDIMIENTO,PRECIO_MEDIO_RURAL,VALOR_PRODUCCION,TASA_SINIESTRO,EFICIENCIA_COSECHA,PRECIO_X_HECTAREA,VALOR_X_TONELADA
2011,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,601178.74,568951.12,32227.62,694553.65,1.22,4274.1,2968590030,0.053607385,0.946392615,4937.94912,4274.097516
2011,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,581579.6,459331,122248.6,597590.96,1.3,4368.06,2610310720,0.210200977,0.789799023,4488.312038,4368.055902
2011,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,110650.5,44455.7,66194.8,157108.57,3.53,4593.6,721693900,0.598233176,0.401766824,6522.283225,4593.599827
2011,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,67974,67624,350,65409.92,0.97,3394.16,222011920,0.005149028,0.994850972,3266.129991,3394.162843
2011,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,201127,96856.2,104270.8,112907.74,1.17,4142.79,467752540,0.518432632,0.481567368,2325.657619,4142.785428
2011,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,817212.99,419637.19,397575.8,2922940,6.97,3671.56,10731740520,0.486502056,0.513497944,13132.1218,3671.556898
2011,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,36846.5,18718.5,18128,83221.17,4.45,3274.09,272473560,0.491987027,0.508012973,7394.828817,3274.089514
2011,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,88139.5,82053.25,6086.25,132707.84,1.62,3994.92,530157490,0.069052468,0.930947532,6014.981819,3994.922154
2011,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,86942.97,55763.86,31179.11,118108.26,2.12,3596.57,424785130,0.358615653,0.641384347,4885.790421,3596.574279
2011,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,109372.25,81463.51,27908.74,154943.48,1.9,4114.09,637451110,0.255172039,0.744827961,5828.270974,4114.087989
2011,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,566509.49,534550.32,31959.17,1039846.3,1.95,3911.66,4067529520,0.056414183,0.943585817,7179.984787,3911.664176
2011,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,128648.59,128516.59,132,136767.88,1.06,3356.02,458995780,0.001026051,0.998973949,3567.825967,3356.020288
2011,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,214227,81447.6,132779.4,177781.65,2.18,4180.98,743301050,0.619807027,0.380192973,3469.688928,4180.977339
2012,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,38113,19535,18578,56213.49,2.88,4863.31,273383670,0.487445229,0.512554771,7172.976937,4863.310746
2012,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,294,13,281,6.11,0.47,4000,24440,0.955782313,0.044217687,83.1292517,4000
2012,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,5474,5459,15,32056.44,5.87,4437.87,142262270,0.002740227,0.997259773,25988.72305,4437.868647
2012,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,142975,135807.16,7167.84,327834.49,2.41,3673.02,1204141030,0.05013352,0.94986648,8422.039028,3673.015094
2012,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,22757.05,12794.05,9963,12973.13,1.01,3904.27,50650640,0.437798397,0.562201603,2225.712032,3904.272909
2012,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,10107,10017,90,33705.47,3.36,4249.46,143230050,0.00890472,0.99109528,14171.37133,4249.460102
2012,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,610792.7,610617.7,175,1240430.52,2.03,3984.09,4941981510,0.000286513,0.999713487,8091.094589,3984.085711
2012,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,75403.22,72928.72,2474.5,168456.32,2.31,4067.78,685243640,0.032816901,0.967183099,9087.72384,4067.782319
2012,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,4003,4003,0,5520.99,1.38,5255.5,29015540,0,1,7248.448664,5255.495844
2012,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,142125.92,132793.29,9332.63,211488.69,1.59,4259.75,900888860,0.065664518,0.934335482,6338.666867,4259.749588
2012,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,381571.2,331393.2,50178,1217706.12,3.67,4025.71,4902130240,0.131503635,0.868496365,12847.22285,4025.708797
2012,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,467408,463574,3834,1296997.82,2.8,3800.57,4929325550,0.008202684,0.991797316,10546.08725,3800.565794
2012,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,259811.16,247410.81,12400.35,702957.71,2.84,4182.22,2939925980,0.047728319,0.952271681,11315.62624,4182.22311
2012,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,546439.9,525768.43,20671.47,2891586.64,5.5,3795.37,10974641730,0.037829357,0.962170643,20083.89528,3795.370188
2012,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,530499.82,504024.22,26475.6,1502568.73,2.98,4516.15,6785823600,0.049906897,0.950093103,12791.37776,4516.148556
2012,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,479982,463002.5,16979.5,1796825.46,3.88,3894.04,6996919200,0.035375285,0.964624715,14577.46165,3894.045001
2012,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,24224.58,24224.58,0,76398.78,3.15,4000.94,305666680,0,1,12618.03837,4000.936664
2012,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,42208.91,40938.91,1270,188234.29,4.6,4108.21,773306860,0.030088434,0.969911566,18320.93887,4108.214609
2012,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,33735.51,30552.01,3183.5,61415.27,2.01,3665.14,225095660,0.094366441,0.905633559,6672.365706,3665.141584
2012,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,600900.02,598181.52,2718.5,729351.18,1.22,4419.14,3223107430,0.004524047,0.995475953,5363.799838,4419.143368
2012,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,556085.6,547627.6,8458,969864.21,1.77,4255.68,4127435220,0.015209889,0.984790111,7422.301926,4255.683608
2012,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,114349,107393,6956,271088.42,2.52,3798.79,1029808030,0.060831315,0.939168685,9005.833282,3798.790188
2012,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,76691,58174.82,18516.18,53852.76,0.93,3459.1,186282080,0.241438761,0.758561239,2428.995319,3459.099961
2012,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,190046.35,100146.35,89900,105381.29,1.05,4426.73,466494640,0.473042497,0.526957503,2454.636145,4426.731159
2012,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,407923.9,386910.03,21013.87,3634869.38,9.39,4037.99,14677550260,0.051514192,0.948485808,35981.09907,4037.985613
2012,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,30046.7,30026.7,20,167125.2,5.57,3844.78,642560390,0.000665631,0.999334369,21385.38974,3844.784569
2012,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,94480,92855,1625,181556.66,1.96,4229.4,767876650,0.017199407,0.982800593,8127.39892,4229.405024
2012,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,105826.51,78225.22,27601.29,327199.87,4.18,3474.49,1136854110,0.260816406,0.739183594,10742.6212,3474.494382
2012,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,112792.31,105645.31,7147,295850.28,2.8,3771.59,1115827030,0.063364249,0.936635751,9892.758026,3771.593625
2012,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,573904.2,553276.13,20628.07,1275317.55,2.31,4096.48,5224318150,0.035943403,0.964056597,9103.118865,4096.484166
2012,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,120168.71,108189.67,11979.04,102449.08,0.95,3967.22,406438510,0.099685184,0.900314816,3382.232446,3967.224596
2012,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,158839.82,116858.37,41981.45,242200.84,2.07,4552.06,1102511990,0.264300539,0.735699461,6941.030215,4552.056838
2013,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,44040,40519,3521,78903.1,1.95,3117.66,245993320,0.079950045,0.920049955,5585.679382,3117.663565
2013,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,398,398,0,1472.35,3.7,3800.55,5595750,0,1,14059.67337,3800.556933
2013,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,5462.5,3912.5,1550,21287.64,5.44,3451.71,73478810,0.28375286,0.71624714,13451.4984,3451.712355
2013,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,156512.75,155909.75,603,413069.64,2.65,2753.02,1137187770,0.003852721,0.996147279,7265.783586,2753.01707
2013,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,32285.51,32284.51,1,39430.91,1.22,3805.43,150051480,3.10E-05,0.999969026,4647.64162,3805.427772
2013,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,11193.92,11139.92,54,38155.67,3.43,3704.85,141361000,0.004824047,0.995175953,12628.37326,3704.849109
2013,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,606489,604566.75,1922.25,1315948.36,2.18,3193.6,4202614690,0.003169472,0.996830528,6929.416181,3193.601526
2013,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,67448.5,66961.5,487,114159.19,1.7,3131.93,357538160,0.007220324,0.992779676,5300.906025,3131.926216
2013,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3957,3957,0,5250.6,1.33,4861.51,25525870,0,1,6450.813748,4861.514874
2013,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,154505.25,150777.4,3727.85,297383.44,1.97,3172.52,943456170,0.024127659,0.975872341,6106.304931,3172.524233
2013,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,397711,388409,9302,1526682.36,3.93,3250.86,4963031620,0.023388843,0.976611157,12478.99007,3250.860657
2013,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,470830.3,402160.3,68670,985228.26,2.45,3675.06,3620775900,0.145848727,0.854151273,7690.193048,3675.062975
2013,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,252353.03,246296.48,6056.55,643352.83,2.61,3910.85,2516058360,0.024000306,0.975999694,9970.390924,3910.853023
2013,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,494672.4,491076.9,3595.5,2753541.17,5.61,3077.26,8473374109,0.007268447,0.992731553,17129.26395,3077.264361
2013,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,518212.93,513037.93,5175,1935675.32,3.77,3543.44,6858945330,0.009986243,0.990013757,13235.76648,3543.43792
2013,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,471632.1,436771.39,34860.71,1742811.81,3.99,3207.17,5589489830,0.073915049,0.926084951,11851.37702,3207.167749
2013,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,23312.6,23172.6,140,67462.95,2.91,3148.31,212394440,0.006005336,0.993994664,9110.714378,3148.31237
2013,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,41969.3,41969.3,0,178411.51,4.25,3084.87,550376710,0,1,13113.79294,3084.872215
2013,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,49378.2,48741.2,637,99732.93,2.05,3436.43,342725320,0.01290043,0.98709957,6940.822468,3436.430876
2013,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,600747.23,525778.51,74968.72,628530.01,1.2,4037.11,2537446700,0.124792452,0.875207548,4223.817561,4037.113041
2013,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,537792.76,531891.27,5901.49,921158.25,1.73,3750.73,3455014670,0.010973539,0.989026461,6424.435074,3750.728683
2013,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,109390.6,109033.7,356.9,300800.13,2.76,2829.51,851116930,0.00326262,0.99673738,7780.530777,2829.509848
2013,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,78946,77876,1070,67854.53,0.87,4062.7,275672540,0.013553568,0.986446432,3491.9127,4062.69913
2013,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,231929.75,166254.69,65675.06,154149.89,0.93,4290.4,661364040,0.283167899,0.716832101,2851.570529,4290.395796
2013,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,496867.59,425729.45,71138.14,3617261.06,8.5,3314.77,11990387050,0.143173235,0.856826765,24131.95646,3314.769615
2013,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,29835.81,20495.81,9340,113533.73,5.54,3492.61,396528930,0.313046638,0.686953362,13290.36919,3492.609025
2013,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,89412,86104,3308,155183.09,1.8,4657.83,722816960,0.036997271,0.963002729,8084.115779,4657.833273
2013,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,91565.25,85690.09,5875.16,227706.23,2.66,3427.99,780575180,0.064163643,0.935836357,8524.797126,3427.992199
2013,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,99692,99692,0,282237.6,2.83,3025.93,854030430,0,1,8566.689704,3025.927198
2013,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,574584.16,568248.66,6335.5,1192168.58,2.1,3880.82,4626590460,0.011026235,0.988973765,8052.067534,3880.818986
2013,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,114970.1,112400.1,2570,92440.21,0.82,3679.27,340112730,0.022353638,0.977646362,2958.27115,3679.272581
2013,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,187900.5,184093.17,3807.33,285192.71,1.55,3791.56,1081325370,0.020262479,0.979737521,5754.776438,3791.560345
2014,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,39909,34212,5697,63825.41,1.87,3114.03,198754200,0.142749756,0.857250244,4980.184921,3114.02935
2014,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,592,144,448,1085.5,7.54,3800,4124899,0.756756757,0.243243243,6967.734797,3799.999079
2014,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,6146.5,5534.5,612,31702.1,5.73,3344.99,106043240,0.09956886,0.90043114,17252.62182,3344.991026
2014,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,159779.75,156819.4,2960.35,406575.45,2.59,2862.36,1163763560,0.018527692,0.981472308,7283.54851,2862.355708
2014,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,32060.24,32045.74,14.5,42658.13,1.33,3332.32,142150680,0.000452274,0.999547726,4433.862005,3332.323287
2014,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,12008,11968,40,47610.79,3.98,3670.5,174755640,0.003331113,0.996668887,14553.26782,3670.504942
2014,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,599699.1,578760.7,20938.4,1059332.12,1.83,3179.08,3367698260,0.034914843,0.965085157,5615.64668,3179.076889
2014,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,89463.85,89439.85,24,141338.74,1.58,2815.31,397912220,0.000268265,0.999731735,4447.743083,2815.308952
2014,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3965,3965,0,5399.66,1.36,4948.29,26719070,0,1,6738.7314,4948.287485
2014,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,185999.25,182387.03,3612.22,413212.45,2.27,2717.03,1122711510,0.019420616,0.980579384,6036.107726,2717.032147
2014,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,374576.97,369826.86,4750.11,1405156.84,3.8,2820.62,3963420210,0.012681265,0.987318735,10581.05684,2820.624785
2014,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,473043.24,462468.24,10575,1326071.95,2.87,3431.05,4549824620,0.02235525,0.97764475,9618.200273,3431.054114
2014,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,253796.25,248851.15,4945.1,647346.38,2.6,3306.55,2140483440,0.019484527,0.980515473,8433.865512,3306.550413
2014,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,454366.34,452097.34,2269,2895912.03,6.41,2787.14,8071309120,0.004993768,0.995006232,17763.87996,2787.138917
2014,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,515953.85,491766.59,24187.26,1769236.73,3.6,3138.03,5551914130,0.046878728,0.953121272,10760.4859,3138.027849
2014,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,475033.06,450840.14,24192.92,1846794.41,4.1,2876.92,5313073680,0.050928919,0.949071081,11184.63982,2876.9167
2014,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,21381.47,21381.47,0,66243.76,3.1,3148.26,208552420,0,1,9753.885958,3148.257587
2014,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,37797.69,37510.44,287.25,157872.53,4.21,2855.07,450736670,0.007599671,0.992400329,11924.97928,2855.067123
2014,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,59927.5,59562.5,365,82839.12,1.39,3479.23,288216750,0.006090693,0.993909307,4809.423887,3479.234811
2014,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,576988.1,542146.6,34841.5,646851.18,1.19,3724.01,2408881630,0.060385128,0.939614872,4174.924284,3724.012114
2014,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,539502.93,513183.43,26319.5,938232.14,1.83,3533.35,3315105610,0.048784721,0.951215279,6144.740697,3533.353281
2014,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,109696,104578,5118,283202.83,2.71,2703.86,765740830,0.046656214,0.953343786,6980.572035,2703.860092
2014,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,76996,53291,23705,47309.46,0.89,4148.44,196260640,0.307873136,0.692126864,2548.971895,4148.443884
2014,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,235668.59,190643.59,45025,188433.11,0.99,3660.43,689746160,0.191052189,0.808947811,2926.763214,3660.429741
2014,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,406587.72,380156.45,26431.27,3676226.41,9.67,3318.63,12200041460,0.065007546,0.934992454,30005.92704,3318.631689
2014,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,22373.95,22244.95,129,135507.1,6.09,2854.32,386780870,0.005765634,0.994234366,17287.1071,2854.321803
2014,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,82385.5,71266.5,11119,129607.77,1.82,4108.48,532491120,0.13496307,0.86503693,6463.408245,4108.481459
2014,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,90095.85,69344.6,20751.25,253421.83,3.65,2869.87,727287600,0.230324149,0.769675851,8072.376253,2869.869577
2014,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,114236,113186,1050,360973.5,3.19,2902.79,1047830560,0.009191498,0.990808502,9172.507441,2902.790814
2014,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,570318.5,569421.5,897,1264855.36,2.22,3717.05,4701528950,0.001572805,0.998427195,8243.690061,3717.048683
2014,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,109116.1,100117.47,8998.63,90324.53,0.9,3719.44,335956950,0.082468398,0.917531602,3078.894407,3719.443101
2014,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,205862,172195,33667,285724.36,1.66,2992.15,854931040,0.163541596,0.836458404,4152.932741,2992.153137
2015,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,36889,30552,6337,57903.42,1.9,3335.7,193148390,0.171785627,0.828214373,5235.93456,3335.699169
2015,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,368,234,134,1779.46,7.6,3907.74,6953670,0.364130435,0.635869565,18895.84239,3907.741674
2015,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,6889,6889,0,36876.97,5.35,3316.72,122310540,0,1,17754.46944,3316.718809
2015,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,152938.5,151921.5,1017,364384.1,2.4,3179.74,1158648240,0.006649732,0.993350268,7575.909532,3179.744231
2015,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,30613.5,22571,8042.5,34008.48,1.51,3280.92,111579200,0.262710896,0.737289104,3644.771098,3280.922876
2015,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,11031,9647.4,1383.6,39113.21,4.05,3545.14,138661890,0.125428338,0.874571662,12570.20125,3545.142166
2015,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,610205.81,572769.31,37436.5,943613.89,1.65,3591.79,3389261900,0.061350612,0.938649388,5554.293067,3591.788904
2015,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,82966.4,78875.9,4090.5,127744.08,1.62,3306.96,422445050,0.049303091,0.950696909,5091.76064,3306.963814
2015,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3753.4,3733.15,20.25,4836.99,1.3,5047.32,24413820,0.005395108,0.994604892,6504.454628,5047.316616
2015,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,179382.4,165284.9,14097.5,274708.16,1.66,3290.38,903894250,0.078589092,0.921410908,5038.92383,3290.380053
2015,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,352148.25,343845.25,8303,1316678.25,3.83,3415.5,4497115550,0.023578138,0.976421862,12770.51796,3415.50075
2015,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,476019.9,399023.17,76996.73,969058.98,2.43,4051.89,3926522840,0.161751074,0.838248926,8248.652714,4051.892528
2015,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,246678.3,234539.2,12139.1,712083.96,3.04,3516.02,2503702110,0.049210247,0.950789753,10149.66501,3516.020934
2015,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,419439.98,409318.48,10121.5,2634658.34,6.44,3257.82,8583235480,0.024130985,0.975869015,20463.56067,3257.817285
2015,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,515798.86,508554.16,7244.7,1953662.6,3.84,3432.77,6706468820,0.014045591,0.985954409,13002.1009,3432.767163
2015,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,455122,402334.34,52787.66,1662383.53,4.13,3359.98,5585567880,0.115985736,0.884014264,12272.68267,3359.975468
2015,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,18280.5,18228.5,52,41312.7,2.27,3483.11,143896800,0.002844561,0.997155439,7871.600886,3483.112941
2015,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,32029.5,30270.54,1758.96,92595.49,3.06,3164.19,292989470,0.054916874,0.945083126,9147.488097,3164.187262
2015,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,54082.94,54015.94,67,82983.53,1.54,3576.23,296768110,0.001238838,0.998761162,5487.277689,3576.229042
2015,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,568134.57,526179.57,41955,646016.12,1.23,3722.33,2404683820,0.073846941,0.926153059,4232.595492,3722.327889
2015,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,548553.21,515581.81,32971.4,989643.4,1.92,3788.18,3748946640,0.060106111,0.939893889,6834.244284,3788.179298
